,# unix_time,cycles_done,cur_path,paths_total,pending_total,pending_favs,map_size,unique_crashes,unique_hangs,max_depth,execs_per_sec,valid_inputs,invalid_inputs,valid_cov,all_covered_probes,valid_covered_probes,total_inputs,algorithm
2728,171512,21.0,6406.0,7611.0,0.0,0.0,14201.17,10284.0,0.0,0.0,23.87,3913479.0,3463991.0,12381.64,36355.0,31697.0,7377469.0,zest-fast
2729,172512,21.0,7197.0,7628.0,0.0,0.0,14201.17,10316.0,0.0,0.0,38.46,3929444.0,3480495.0,12381.64,36355.0,31697.0,7409938.0,zest-fast
2730,1,0.0,0.0,2.0,0.0,0.0,4960.94,0.0,0.0,0.0,0.57,1.0,1.0,3561.72,12700.0,9118.0,1.0,zest-fast
2731,2,0.0,0.0,4.0,0.0,0.0,5624.22,0.0,0.0,0.0,6.02,3.0,1.0,4334.77,14398.0,11097.0,3.0,zest-fast
2732,4,0.0,0.0,14.0,0.0,0.0,7212.5,0.0,0.0,0.0,22.95,14.0,15.0,5606.64,18464.0,14353.0,28.0,zest-fast
2733,8,0.0,0.0,46.0,0.0,0.0,7857.42,0.0,0.0,0.0,8.06,55.0,72.0,6195.31,20115.0,15860.0,126.0,zest-fast
2734,16,0.0,1.0,76.0,0.0,0.0,8818.75,0.0,0.0,0.0,16.08,140.0,154.0,7289.45,22576.0,18661.0,293.0,zest-fast
2735,32,0.0,5.0,133.0,0.0,0.0,9227.73,1.0,0.0,0.0,31.55,448.0,385.0,7647.27,23623.0,19577.0,832.0,zest-fast
2736,64,0.0,11.0,271.0,0.0,0.0,9792.58,1.0,0.0,0.0,14.53,920.0,857.0,8230.86,25069.0,21071.0,1776.0,zest-fast
2737,128,0.0,35.0,539.0,0.0,0.0,10679.69,10.0,0.0,0.0,70.97,3116.0,2593.0,9171.48,27340.0,23479.0,5708.0,zest-fast
2738,256,0.0,112.0,961.0,0.0,0.0,11294.53,33.0,0.0,0.0,90.03,7691.0,6079.0,9718.75,28914.0,24880.0,13769.0,zest-fast
2739,512,0.0,293.0,1355.0,0.0,0.0,11740.63,62.0,0.0,0.0,31.75,14353.0,12711.0,10075.78,30056.0,25794.0,27063.0,zest-fast
2740,1512,0.0,987.0,2266.0,0.0,0.0,12529.69,253.0,0.0,0.0,86.82,46794.0,39036.0,10842.58,32076.0,27757.0,85829.0,zest-fast
2741,2512,0.0,1827.0,2835.0,0.0,0.0,12771.48,477.0,0.0,0.0,34.99,79115.0,63450.0,11089.06,32695.0,28388.0,142564.0,zest-fast
2742,3512,0.0,2977.0,3335.0,0.0,0.0,13048.83,724.0,0.0,0.0,62.87,113140.0,87592.0,11359.38,33405.0,29080.0,200731.0,zest-fast
2743,4512,0.0,3628.0,3851.0,0.0,0.0,13301.95,898.0,0.0,0.0,40.0,135037.0,107642.0,11600.78,34053.0,29698.0,242678.0,zest-fast
2744,5512,0.0,4176.0,4224.0,0.0,0.0,13352.34,1006.0,0.0,0.0,19.61,146953.0,122373.0,11650.78,34182.0,29826.0,269325.0,zest-fast
2745,6512,1.0,451.0,4412.0,0.0,0.0,13377.73,1065.0,0.0,0.0,18.18,170570.0,143790.0,11673.44,34247.0,29884.0,314359.0,zest-fast
2746,7512,1.0,1198.0,4449.0,0.0,0.0,13394.53,1124.0,0.0,0.0,44.73,200258.0,166486.0,11683.98,34290.0,29911.0,366743.0,zest-fast
2747,8512,1.0,2078.0,4514.0,0.0,0.0,13400.39,1234.0,0.0,0.0,68.97,229799.0,188421.0,11687.89,34305.0,29921.0,418219.0,zest-fast
2748,9512,1.0,3262.0,4598.0,0.0,0.0,13467.19,1389.0,0.0,0.0,47.62,263275.0,212976.0,11741.8,34476.0,30059.0,476250.0,zest-fast
2749,10512,1.0,3950.0,4702.0,0.0,0.0,13474.61,1492.0,0.0,0.0,21.15,283493.0,233491.0,11748.83,34495.0,30077.0,516983.0,zest-fast
2750,11512,1.0,4732.0,4851.0,0.0,0.0,13485.16,1575.0,0.0,0.0,18.67,296821.0,250573.0,11755.47,34522.0,30094.0,547393.0,zest-fast
2751,12512,2.0,764.0,4922.0,0.0,0.0,13490.23,1645.0,0.0,0.0,85.17,329952.0,277962.0,11758.59,34535.0,30102.0,607913.0,zest-fast
2752,13512,2.0,1773.0,4957.0,0.0,0.0,13499.22,1752.0,0.0,0.0,34.78,368315.0,305501.0,11759.38,34558.0,30104.0,673815.0,zest-fast
2753,14512,2.0,3068.0,5003.0,0.0,0.0,13506.64,1868.0,0.0,0.0,44.59,404643.0,331971.0,11764.84,34577.0,30118.0,736613.0,zest-fast
2754,15512,2.0,3782.0,5068.0,0.0,0.0,13534.77,1980.0,0.0,0.0,33.0,427730.0,353905.0,11792.97,34649.0,30190.0,781634.0,zest-fast
2755,16512,2.0,4573.0,5154.0,0.0,0.0,13546.88,2054.0,0.0,0.0,25.42,440899.0,371324.0,11803.52,34680.0,30217.0,812222.0,zest-fast
2756,17512,3.0,257.0,5293.0,0.0,0.0,13552.34,2148.0,0.0,0.0,19.48,462776.0,392796.0,11808.59,34694.0,30230.0,855571.0,zest-fast
2757,18512,3.0,1172.0,5308.0,0.0,0.0,13552.73,2238.0,0.0,0.0,49.54,500418.0,422514.0,11808.59,34695.0,30230.0,922931.0,zest-fast
2758,19512,3.0,2278.0,5333.0,0.0,0.0,13563.67,2364.0,0.0,0.0,86.09,537078.0,449496.0,11809.38,34723.0,30232.0,986573.0,zest-fast
2759,20512,3.0,3467.0,5362.0,0.0,0.0,13585.94,2486.0,0.0,0.0,64.81,569281.0,474923.0,11822.27,34780.0,30265.0,1044203.0,zest-fast
2760,21512,3.0,4083.0,5391.0,0.0,0.0,13587.5,2551.0,0.0,0.0,18.52,585922.0,493799.0,11823.83,34784.0,30269.0,1079720.0,zest-fast
2761,22512,3.0,5115.0,5468.0,0.0,0.0,13606.25,2636.0,0.0,0.0,52.29,601615.0,513093.0,11840.63,34832.0,30312.0,1114707.0,zest-fast
2762,23512,4.0,459.0,5559.0,0.0,0.0,13613.28,2698.0,0.0,0.0,66.45,628425.0,537163.0,11856.25,34850.0,30352.0,1165587.0,zest-fast
2763,24512,4.0,1448.0,5573.0,0.0,0.0,13615.23,2785.0,0.0,0.0,77.92,663312.0,564465.0,11858.2,34855.0,30357.0,1227776.0,zest-fast
2764,25512,4.0,2636.0,5590.0,0.0,0.0,13616.41,2920.0,0.0,0.0,101.64,701706.0,591431.0,11858.59,34858.0,30358.0,1293136.0,zest-fast
2765,26512,4.0,3579.0,5618.0,0.0,0.0,13623.83,3024.0,0.0,0.0,38.34,730109.0,615874.0,11861.72,34877.0,30366.0,1345982.0,zest-fast
2766,27512,4.0,4258.0,5644.0,0.0,0.0,13625.39,3083.0,0.0,0.0,42.07,744243.0,633295.0,11863.28,34881.0,30370.0,1377537.0,zest-fast
2767,28512,4.0,5256.0,5706.0,0.0,0.0,13626.17,3154.0,0.0,0.0,64.52,759580.0,651868.0,11864.06,34883.0,30372.0,1411447.0,zest-fast
2768,29512,5.0,486.0,5792.0,0.0,0.0,13627.73,3225.0,0.0,0.0,25.89,788771.0,677681.0,11865.63,34887.0,30376.0,1466451.0,zest-fast
2769,30512,5.0,1516.0,5798.0,0.0,0.0,13628.13,3296.0,0.0,0.0,49.38,824066.0,705201.0,11865.63,34888.0,30376.0,1529266.0,zest-fast
2770,31512,5.0,2726.0,5810.0,0.0,0.0,13629.69,3409.0,0.0,0.0,89.74,863395.0,732623.0,11867.19,34892.0,30380.0,1596017.0,zest-fast
2771,32512,5.0,3633.0,5828.0,0.0,0.0,13634.38,3502.0,0.0,0.0,18.46,890123.0,756765.0,11868.75,34904.0,30384.0,1646887.0,zest-fast
2772,33512,5.0,4309.0,5846.0,0.0,0.0,13634.77,3557.0,0.0,0.0,29.49,903472.0,773921.0,11869.14,34905.0,30385.0,1677392.0,zest-fast
2773,34512,5.0,5347.0,5900.0,0.0,0.0,13639.45,3639.0,0.0,0.0,65.36,918508.0,792275.0,11871.88,34917.0,30392.0,1710782.0,zest-fast
2774,35512,6.0,415.0,5965.0,0.0,0.0,13641.02,3686.0,0.0,0.0,64.1,945414.0,816060.0,11873.83,34921.0,30397.0,1761473.0,zest-fast
2775,36512,6.0,1347.0,5969.0,0.0,0.0,13641.8,3761.0,0.0,0.0,46.67,979743.0,842953.0,11874.22,34923.0,30398.0,1822695.0,zest-fast
2776,37512,6.0,2427.0,5986.0,0.0,0.0,13647.27,3853.0,0.0,0.0,35.83,1016514.0,869023.0,11879.69,34937.0,30412.0,1885536.0,zest-fast
2777,38512,6.0,3492.0,6001.0,0.0,0.0,13650.39,3934.0,0.0,0.0,42.62,1046370.0,893031.0,11882.81,34945.0,30420.0,1939400.0,zest-fast
2778,39512,6.0,4111.0,6010.0,0.0,0.0,13651.95,3995.0,0.0,0.0,32.79,1061316.0,910686.0,11882.81,34949.0,30420.0,1972001.0,zest-fast
2779,40512,6.0,5124.0,6040.0,0.0,0.0,13653.52,4049.0,0.0,0.0,21.95,1076732.0,929941.0,11883.2,34953.0,30421.0,2006672.0,zest-fast
2780,41512,7.0,56.0,6129.0,0.0,0.0,13669.53,4100.0,0.0,0.0,61.45,1094178.0,949211.0,11890.63,34994.0,30440.0,2043388.0,zest-fast
2781,42512,7.0,965.0,6137.0,0.0,0.0,13669.53,4151.0,0.0,0.0,73.95,1130160.0,977432.0,11890.63,34994.0,30440.0,2107591.0,zest-fast
2782,43512,7.0,1987.0,6149.0,0.0,0.0,13669.92,4229.0,0.0,0.0,61.89,1164936.0,1003423.0,11891.41,34995.0,30442.0,2168358.0,zest-fast
2783,44512,7.0,3246.0,6161.0,0.0,0.0,13672.27,4346.0,0.0,0.0,45.31,1201105.0,1029452.0,11893.75,35001.0,30448.0,2230556.0,zest-fast
2784,45512,7.0,3950.0,6169.0,0.0,0.0,13672.27,4412.0,0.0,0.0,26.11,1221763.0,1050587.0,11893.75,35001.0,30448.0,2272349.0,zest-fast
2785,46512,7.0,4792.0,6185.0,0.0,0.0,13672.27,4451.0,0.0,0.0,12.16,1235201.0,1068455.0,11894.53,35001.0,30450.0,2303655.0,zest-fast
2786,47512,7.0,5951.0,6239.0,0.0,0.0,13676.95,4514.0,0.0,0.0,8.13,1251066.0,1087373.0,11898.05,35013.0,30459.0,2338438.0,zest-fast
2787,48512,8.0,633.0,6268.0,0.0,0.0,13677.73,4571.0,0.0,0.0,46.51,1281445.0,1114343.0,11898.83,35015.0,30461.0,2395787.0,zest-fast
2788,49512,8.0,1621.0,6279.0,0.0,0.0,13678.13,4646.0,0.0,0.0,124.59,1319633.0,1141790.0,11898.83,35016.0,30461.0,2461422.0,zest-fast
2789,50512,8.0,2902.0,6285.0,0.0,0.0,13680.47,4741.0,0.0,0.0,73.09,1356641.0,1168955.0,11901.17,35022.0,30467.0,2525595.0,zest-fast
2790,51512,8.0,3715.0,6296.0,0.0,0.0,13682.03,4824.0,0.0,0.0,34.92,1382651.0,1192096.0,11902.73,35026.0,30471.0,2574746.0,zest-fast
2791,52512,8.0,4423.0,6305.0,0.0,0.0,13682.42,4852.0,0.0,0.0,39.47,1394478.0,1209143.0,11903.13,35027.0,30472.0,2603620.0,zest-fast
2792,53512,8.0,5534.0,6328.0,0.0,0.0,13682.42,4920.0,0.0,0.0,15.71,1411180.0,1228605.0,11903.13,35027.0,30472.0,2639784.0,zest-fast
2793,54512,9.0,235.0,6405.0,0.0,0.0,13687.5,4967.0,0.0,0.0,104.58,1433993.0,1250111.0,11908.59,35040.0,30486.0,2684103.0,zest-fast
2794,55512,9.0,1127.0,6407.0,0.0,0.0,13687.5,5021.0,0.0,0.0,36.07,1470295.0,1278915.0,11910.55,35040.0,30491.0,2749209.0,zest-fast
2795,56512,9.0,2147.0,6411.0,0.0,0.0,13688.67,5086.0,0.0,0.0,108.55,1503534.0,1303278.0,11911.72,35043.0,30494.0,2806811.0,zest-fast
2796,57512,9.0,3412.0,6426.0,0.0,0.0,13689.84,5164.0,0.0,0.0,32.64,1538356.0,1329266.0,11912.89,35046.0,30497.0,2867621.0,zest-fast
2797,58512,9.0,4059.0,6430.0,0.0,0.0,13689.84,5204.0,0.0,0.0,23.08,1556081.0,1348566.0,11912.89,35046.0,30497.0,2904646.0,zest-fast
2798,59512,9.0,5048.0,6442.0,0.0,0.0,13690.23,5248.0,0.0,0.0,24.92,1571113.0,1367392.0,11913.28,35047.0,30498.0,2938504.0,zest-fast
2799,60512,9.0,6099.0,6476.0,0.0,0.0,13705.08,5301.0,0.0,0.0,47.32,1586045.0,1385488.0,11928.13,35085.0,30536.0,2971532.0,zest-fast
2800,61512,10.0,494.0,6526.0,0.0,0.0,13707.03,5343.0,0.0,0.0,55.37,1614860.0,1410004.0,11930.08,35090.0,30541.0,3024863.0,zest-fast
2801,62512,10.0,1513.0,6529.0,0.0,0.0,13707.03,5407.0,0.0,0.0,42.62,1649956.0,1437333.0,11930.08,35090.0,30541.0,3087288.0,zest-fast
2802,63512,10.0,2700.0,6534.0,0.0,0.0,13707.03,5495.0,0.0,0.0,75.91,1688010.0,1464467.0,11930.08,35090.0,30541.0,3152476.0,zest-fast
2803,64512,10.0,3587.0,6549.0,0.0,0.0,13707.42,5569.0,0.0,0.0,24.24,1714323.0,1487215.0,11930.47,35091.0,30542.0,3201537.0,zest-fast
2804,65512,10.0,4268.0,6553.0,0.0,0.0,13713.28,5595.0,0.0,0.0,55.92,1728063.0,1504573.0,11936.33,35106.0,30557.0,3232635.0,zest-fast
2805,66512,10.0,5286.0,6564.0,0.0,0.0,13713.67,5649.0,0.0,0.0,21.94,1743224.0,1523146.0,11936.72,35107.0,30558.0,3266369.0,zest-fast
2806,67512,10.0,6400.0,6593.0,0.0,0.0,13715.23,5703.0,0.0,0.0,9.62,1759183.0,1541281.0,11938.28,35111.0,30562.0,3300463.0,zest-fast
2807,68512,11.0,634.0,6642.0,0.0,0.0,13716.8,5745.0,0.0,0.0,36.18,1788351.0,1566068.0,11939.84,35115.0,30566.0,3354418.0,zest-fast
2808,69512,11.0,1577.0,6645.0,0.0,0.0,13716.8,5808.0,0.0,0.0,76.41,1824701.0,1591829.0,11939.84,35115.0,30566.0,3416529.0,zest-fast
2809,70512,11.0,2733.0,6655.0,0.0,0.0,13723.05,5877.0,0.0,0.0,56.07,1860335.0,1617168.0,11944.92,35131.0,30579.0,3477502.0,zest-fast
2810,71512,11.0,3603.0,6659.0,0.0,0.0,13723.05,5928.0,0.0,0.0,20.53,1885920.0,1639689.0,11944.92,35131.0,30579.0,3525608.0,zest-fast
2811,72512,11.0,4268.0,6664.0,0.0,0.0,13723.05,5947.0,0.0,0.0,56.29,1899420.0,1656633.0,11944.92,35131.0,30579.0,3556052.0,zest-fast
2812,73512,11.0,5238.0,6676.0,0.0,0.0,13725.0,6000.0,0.0,0.0,43.33,1914325.0,1674218.0,11946.88,35136.0,30584.0,3588542.0,zest-fast
2813,74512,11.0,6375.0,6715.0,0.0,0.0,13732.42,6051.0,0.0,0.0,18.22,1930790.0,1692748.0,11953.91,35155.0,30602.0,3623537.0,zest-fast
2814,75512,12.0,469.0,6753.0,0.0,0.0,13735.16,6090.0,0.0,0.0,56.67,1957858.0,1715193.0,11956.64,35162.0,30609.0,3673050.0,zest-fast
2815,76512,12.0,1465.0,6756.0,0.0,0.0,13735.16,6143.0,0.0,0.0,75.66,1992472.0,1742146.0,11956.64,35162.0,30609.0,3734617.0,zest-fast
2816,77512,12.0,2653.0,6759.0,0.0,0.0,13735.94,6228.0,0.0,0.0,65.79,2030535.0,1768800.0,11957.42,35164.0,30611.0,3799334.0,zest-fast
2817,78512,12.0,3583.0,6765.0,0.0,0.0,13737.89,6287.0,0.0,0.0,44.87,2058003.0,1792252.0,11959.38,35169.0,30616.0,3850254.0,zest-fast
2818,79512,12.0,4261.0,6773.0,0.0,0.0,13737.89,6309.0,0.0,0.0,26.01,2072092.0,1809616.0,11959.38,35169.0,30616.0,3881707.0,zest-fast
